Aisle ID,Product Description,Price,Net Weight,Other Info,Length (in),Width (in),Height (in),Weight,weight_unit,weight_in_pounds
12,"De Cecco Pasta, Egg Pappardelle, 8.8 Ounce","$11.86        
        ($1.35 /  Ounce)",8.8 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2.08 x 11.28 x 7.3 inches8.8 Ounces', 'Item model number': 'VUN2101', 'UPC': '024094211012', 'Manufacturer': 'DEATHVOMIT RECORDS', 'ASIN': 'B0095F92HS', 'Country of Origin': 'Italy', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",2.08,11.28,7.3,8.8,Ounces,0.55
12,"Seggiano, Toscani Organic Pasta, 13.2 oz",6.49,0.9 Pounds,"{'Product Dimensions': '3.5 x 4.5 x 10.5 inches14.4 Ounces', 'UPC': '812603020206', 'Manufacturer': 'Seggiano', 'ASIN': 'B074H81MJX'}",3.5,4.5,10.5,14.4,Ounces,0.9
12,"BARILLA Collezione Spaghetti Pasta, 16 oz. Box (Pack of 20) - 8 Servings Per Box - Pantry Friendly Artisanal Pasta - Non-GMO, All Natural Ingredients, No Preservatives","$49.21        
        ($0.15 /  Ounce)",16 Ounces,"{'Package Dimensions': '11.61 x 11.61 x 6.69 inches1 Pounds', 'Item model number': '1000011718', 'UPC': '076808004649', 'Manufacturer': 'Barilla', 'ASIN': 'B00K73KBZO', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",11.61,11.61,6.69,1,Pounds,1
12,"De Cecco Pasta, Potato Gnocchi, 1.09 Pound (Pack of 1)",8.99,17.5 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '20 x 4 x 0.6 inches1.09 Pounds', 'UPC': '024094014019', 'Manufacturer': 'De Cecco', 'ASIN': 'B004ROH00S'}",20,4,0.6,1.09,Pounds,1.09
12,Bionaturae Egg Tagliatelle Durum Semolina Pasta | Durum Semolina Egg Tagliatelle | Kosher | USDA Certified Organic | Made In Italy | 8.8 oz,10.44,0.6 Pounds,"{'Product Dimensions': '10.4 x 6.2 x 2.2 inches9.6 Ounces', 'Item model number': '799210825014', 'UPC': '799210825014 799210825021', 'Manufacturer': 'Bionaturae', 'ASIN': 'B000WDP2B2', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",10.4,6.2,2.2,9.6,Ounces,0.6
12,MONTEBELLO PASTA ARTISAN SPAGHETTI,11.22,Not Available,"{'Product Dimensions': '12 x 3 x 1.8 inches1.01 Pounds', 'UPC': '015532101019', 'Manufacturer': 'Garden Time Pasta', 'ASIN': 'B00SLLIYWG'}",12,3,1.8,1.01,Pounds,1.01
12,"MONTEBELLO Organic Farfalle Pasta, 16 OZ",11.7,1 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1 x 1 x 1 inches1 Pounds', 'UPC': '015532101101', 'Manufacturer': 'Montebello', 'ASIN': 'B0078DP4M6'}",1,1,1,1,Pounds,1
12,"Montebello Organic Spaghetti, 1 lb",12.86,1 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.4 x 3.1 x 1.7 inches1 Pounds', 'UPC': '015532101019', 'Manufacturer': 'Montebello Established 1388', 'ASIN': 'B001HTIYTW'}",11.4,3.1,1.7,1,Pounds,1
12,"Montebello Organic Torchiette, 1 lb.",11.49,1 Pounds,"{'Package Dimensions': '7.99 x 5.31 x 2.83 inches1 Pounds', 'UPC': '015532101125', 'Manufacturer': 'MONTEBELLO', 'ASIN': 'B015HV5STY'}",7.99,5.31,2.83,1,Pounds,1
12,"Montebello Fusilli, 1 lb",12.99,1.04 Pounds,"{'Product Dimensions': '10 x 4.7 x 3 inches1.04 Pounds', 'Department': 'Menwomenunisex-adult', 'UPC': '015532101088', 'Manufacturer': 'Montebello Established 1388', 'ASIN': 'B002HQI0MU'}",10,4.7,3,1.04,Pounds,1.04
12,"Barilla Spaghetti Pasta, 16 oz. Box (Pack of 8) - Non-GMO Pasta Made with Durum Wheat Semolina - Italy's #1 Pasta Brand - Kosher Certified Pasta","$13.98        
        ($0.11 /  Ounce)",128 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.14 x 5.79 x 5.47 inches8 Pounds', 'Item model number': '1', 'UPC': '076808523034', 'Manufacturer': 'Barilla Pasta', 'ASIN': 'B00WBGKJPW', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More'}",11.14,5.79,5.47,8,Pounds,8
12,"Compagnia Sanremo Pasta San Remo Italian Egg Fettucine Pasta - Non-Gmo, Free Range Egg Traditional Fettucine - 10 Oz (Pack Of 1) - Product Of Italy","$9.49        
        ($0.95 /  Ounce)",10 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 12 x 10 inches10 Ounces', 'UPC': '048176382674', 'Manufacturer': 'Fine Italian Food', 'ASIN': 'B07889KSZ7', 'Country of Origin': 'Italy', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",12,12,10,10,Ounces,0.625
12,"Itâ€™s Skinny Variety Pack â€” Healthy, Low Calorie, Low-Carb Konjac Pasta â€” Fully Cooked and Ready to Eat â€” Gluten Free, Vegan, Keto and Paleo-Friendly (6-Pack)","$15.52        
        ($0.27 /  Ounce)",9.52 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '4.5 x 2 x 7 inches9.52 Ounces', 'UPC': '850019606263', 'Manufacturer': ""It's Skinny"", 'ASIN': 'B08P3T79QD'}",4.5,2,7,9.52,Ounces,0.595
12,"365 by Whole Foods Market, Sauce Pasta Portobello Mushroom Organic, 25 Ounce",2.69,2.37 Pounds,"{'Product Dimensions': '3.45 x 3.35 x 6.1 inches2.37 Pounds', 'UPC': '099482455743', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B074J6YB78'}",3.45,3.35,6.1,2.37,Pounds,2.37
12,"Betty Crocker Suddenly Pasta Salad, Classic, Twin Pack, 15.5 oz","$3.62        
        ($0.23 /  Ounce)",15.5 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '3.2 x 5.2 x 7.5 inches15.5 Ounces', 'Item model number': '00016000357945', 'UPC': '016000169463', 'Manufacturer': 'General Mills', 'ASIN': 'B00Y0UX4FY', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",3.2,5.2,7.5,15.5,Ounces,0.96875
12,"Veggiecraft Farms Spaghetti Pasta Made with Zucchini, 8 OZ",6.99,0.5 Pounds,"{'Package Dimensions': '11.22 x 2.76 x 1.1 inches8 Ounces', 'UPC': '810016280163', 'Manufacturer': 'Veggiecraft Farms', 'ASIN': 'B08936VBYT'}",11.22,2.76,1.1,8,Ounces,0.5
12,Bionaturae Egg Tagliatelle Durum Semolina Pasta | Durum Semolina Egg Tagliatelle | Kosher | USDA Certified Organic | Made In Italy | 8.8 oz,10.44,0.6 Pounds,"{'Product Dimensions': '10.4 x 6.2 x 2.2 inches9.6 Ounces', 'Item model number': '799210825014', 'UPC': '799210825014 799210825021', 'Manufacturer': 'Bionaturae', 'ASIN': 'B000WDP2B2', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",10.4,6.2,2.2,9.6,Ounces,0.6
12,"365 By Whole Foods Market, Fettuccine Nest, 8 Ounce",4.99,8 Ounces,"{'Package Dimensions': '7.5 x 6.25 x 1.4 inches8 Ounces', 'Item model number': '0099482501204', 'UPC': '099482501204', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B085DLNFCX'}",7.5,6.25,1.4,8,Ounces,0.5
12,"Artisola Pasta, Organic Cheese Tortellini, 8 oz",8.49,0.5 Pounds,"{'Product Dimensions': '4 x 3 x 5.5 inches8 Ounces', 'UPC': '073872746024', 'Manufacturer': 'Artisola', 'ASIN': 'B078BXSLSF'}",4,3,5.5,8,Ounces,0.5
12,"365 By Whole Foods Market, Nest Linguine, 8 Ounce",7.91,8 Ounces,"{'Package Dimensions': '7.5 x 6.25 x 1.4 inches8 Ounces', 'Item model number': '0099482501211', 'UPC': '099482501211', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B085DD65KH'}",7.5,6.25,1.4,8,Ounces,0.5
12,"BARILLA Collezione Spaghetti Pasta, 16 oz. Box (Pack of 20) - 8 Servings Per Box - Pantry Friendly Artisanal Pasta - Non-GMO, All Natural Ingredients, No Preservatives","$49.21        
        ($0.15 /  Ounce)",16 Ounces,"{'Package Dimensions': '11.61 x 11.61 x 6.69 inches1 Pounds', 'Item model number': '1000011718', 'UPC': '076808004649', 'Manufacturer': 'Barilla', 'ASIN': 'B00K73KBZO', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",11.61,11.61,6.69,1,Pounds,1
12,"De Cecco Pasta, Potato Gnocchi, 1.09 Pound (Pack of 1)",8.99,17.5 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '20 x 4 x 0.6 inches1.09 Pounds', 'UPC': '024094014019', 'Manufacturer': 'De Cecco', 'ASIN': 'B004ROH00S'}",20,4,0.6,1.09,Pounds,1.09
12,Bionaturae Egg Tagliatelle Durum Semolina Pasta | Durum Semolina Egg Tagliatelle | Kosher | USDA Certified Organic | Made In Italy | 8.8 oz,10.44,0.6 Pounds,"{'Product Dimensions': '10.4 x 6.2 x 2.2 inches9.6 Ounces', 'Item model number': '799210825014', 'UPC': '799210825014 799210825021', 'Manufacturer': 'Bionaturae', 'ASIN': 'B000WDP2B2', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",10.4,6.2,2.2,9.6,Ounces,0.6
12,MONTEBELLO PASTA ARTISAN SPAGHETTI,11.22,Not Available,"{'Product Dimensions': '12 x 3 x 1.8 inches1.01 Pounds', 'UPC': '015532101019', 'Manufacturer': 'Garden Time Pasta', 'ASIN': 'B00SLLIYWG'}",12,3,1.8,1.01,Pounds,1.01
12,"MONTEBELLO Organic Farfalle Pasta, 16 OZ",11.7,1 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1 x 1 x 1 inches1 Pounds', 'UPC': '015532101101', 'Manufacturer': 'Montebello', 'ASIN': 'B0078DP4M6'}",1,1,1,1,Pounds,1
12,"Montebello Organic Spaghetti, 1 lb",12.86,1 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.4 x 3.1 x 1.7 inches1 Pounds', 'UPC': '015532101019', 'Manufacturer': 'Montebello Established 1388', 'ASIN': 'B001HTIYTW'}",11.4,3.1,1.7,1,Pounds,1
12,"Montebello Organic Torchiette, 1 lb.",11.08,1 Pounds,"{'Package Dimensions': '7.99 x 5.31 x 2.83 inches1 Pounds', 'UPC': '015532101125', 'Manufacturer': 'MONTEBELLO', 'ASIN': 'B015HV5STY'}",7.99,5.31,2.83,1,Pounds,1
12,"Montebello Fusilli, 1 lb",12.99,1.04 Pounds,"{'Product Dimensions': '10 x 4.7 x 3 inches1.04 Pounds', 'Department': 'Menwomenunisex-adult', 'UPC': '015532101088', 'Manufacturer': 'Montebello Established 1388', 'ASIN': 'B002HQI0MU'}",10,4.7,3,1.04,Pounds,1.04
12,"365 by Whole Foods Market, Ravioli Spinach Ricotta Organic, 8 Ounce",4.69,0.5 Pounds,"{'Product Dimensions': '4.75 x 1.7 x 7.1 inches8 Ounces', 'UPC': '099482464202', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B074H6ZXH7'}",4.75,1.7,7.1,8,Ounces,0.5
12,"365 by Whole Foods Market, Kale & Cheese Tortellini, 9 Ounce",5.99,Not Available,"{'Package Dimensions': '7.5 x 6.25 x 1.4 inches9 Ounces', 'Item model number': '0099482501198', 'UPC': '099482501198', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B085DBF5WR'}",7.5,6.25,1.4,9,Ounces,0.5625
12,"Artisola Pasta, Organic Spinach & Cheese Ravioli, 8 oz",8.29,0.5 Pounds,"{'Product Dimensions': '9 x 6.5 x 5.5 inches8 Ounces', 'UPC': '073872746093', 'Manufacturer': 'Artisola', 'ASIN': 'B078G9BKHQ'}",9,6.5,5.5,8,Ounces,0.5
12,"Seggiano, Tagliatelle Organic Pasta, 13.2 oz",6.49,0.98 Pounds,"{'Product Dimensions': '2.5 x 4.5 x 12 inches15.68 Ounces', 'UPC': '812603020145', 'Manufacturer': 'Seggiano', 'ASIN': 'B074H6S8XS'}",2.5,4.5,12,15.68,Ounces,0.98
12,"Compagnia Sanremo Pasta Italian Egg Tagliatelle Pasta - Non-Gmo, Free Range Egg Traditional Tagliatelle - 10 Oz (Pack Of 1) - Product Of Italy","$7.49        
        ($0.75 /  Ounce)",10 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 10 x 8 inches10 Ounces', 'Item model number': '4817638277', 'UPC': '048176382773', 'Manufacturer': 'CAI', 'ASIN': 'B07888WRMC', 'Country of Origin': 'Italy', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",12,10,8,10,Ounces,0.625
12,"Nuovo RAVIOLI CLASSIC ITALIAN BEEF, 9 oz",5.39,0.56 Pounds,"{'Product Dimensions': '6 x 4 x 1.5 inches8.96 Ounces', 'Item model number': '595880', 'UPC': '008005958807', 'Manufacturer': 'Nuovo', 'ASIN': 'B079NQ75S8'}",6,4,1.5,8.96,Ounces,0.56
12,"Artisola, Organic Cheese Ravioli, 8 oz",8.29,0.5 Pounds,"{'Package Dimensions': '7 x 5 x 1 inches8 Ounces', 'UPC': '073872746239', 'Manufacturer': 'Artisola', 'ASIN': 'B07RCMR86M'}",7,5,1,8,Ounces,0.5
12,"SEVERINO Bronze Rustic Rigatoni, 12 OZ",3.49,0.75 Pounds,"{'Package Dimensions': '6.75 x 4.65 x 3.1 inches12 Ounces', 'UPC': '029737022192', 'Manufacturer': 'Severino', 'ASIN': 'B0796W96XZ'}",6.75,4.65,3.1,12,Ounces,0.75
12,"NUOVO PASTA Tri-Color Mozzarella & Herb Tortelloni, 18 OZ",9.99,Not Available,"{'Package Dimensions': '7.5 x 6.05 x 2.5 inches1.13 Pounds', 'UPC': '008004925015', 'Manufacturer': 'Nuovo Pasta', 'ASIN': 'B079NMSC7B'}",7.5,6.05,2.5,1.13,Pounds,1.13
12,"Manini's Gluten Free Roasted Garlic Fettucine, 9 oz (Frozen)",8.99,10.4 Ounces,"{'Product Dimensions': '5.5 x 7.25 x 2.5 inches10.4 Ounces', 'UPC': '853254003491', 'Manufacturer': ""Manini's"", 'ASIN': 'B008GWQGCA'}",5.5,7.25,2.5,10.4,Ounces,0.65
12,"Michaels of Brooklyn Pasta Sauce, Fresh Tomato & Basil, 32 oz",7.55,2 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '4 x 4 x 7 inches2 Pounds', 'Item model number': '855019004019', 'UPC': '855019004019', 'Manufacturer': 'MICHAELS OF BROOKLYN', 'ASIN': 'B00FTAZCM2'}",4,4,7,2,Pounds,2
12,"Whole Foods Market, Pasta, Gluten Free Cauliflower Gnocchi",5.69,16 Ounces,"{'Product Dimensions': '1.35 x 5.5 x 12.25 inches1 Pounds', 'UPC': '099482492311', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B081TRW12S'}",1.35,5.5,12.25,1,Pounds,1
12,"Seggiano, Toscani Organic Pasta, 13.2 oz",6.49,0.9 Pounds,"{'Product Dimensions': '3.5 x 4.5 x 10.5 inches14.4 Ounces', 'UPC': '812603020206', 'Manufacturer': 'Seggiano', 'ASIN': 'B074H81MJX'}",3.5,4.5,10.5,14.4,Ounces,0.9
12,"SEGGIANO Organic Linguine Pasta, 13.2 OZ",6.49,0.83 Pounds,"{'Product Dimensions': '15.6 x 10.1 x 7.2 inches13.28 Ounces', 'UPC': '812603020589', 'Manufacturer': 'Seggiano', 'ASIN': 'B074YBXJ69'}",15.6,10.1,7.2,13.28,Ounces,0.83
12,"365 By Whole Foods Market, Fettuccine Nest, 8 Ounce",4.99,8 Ounces,"{'Package Dimensions': '7.5 x 6.25 x 1.4 inches8 Ounces', 'Item model number': '0099482501204', 'UPC': '099482501204', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B085DLNFCX'}",7.5,6.25,1.4,8,Ounces,0.5
12,"Artisola Pasta, Organic Cheese Tortellini, 8 oz",8.49,0.5 Pounds,"{'Product Dimensions': '4 x 3 x 5.5 inches8 Ounces', 'UPC': '073872746024', 'Manufacturer': 'Artisola', 'ASIN': 'B078BXSLSF'}",4,3,5.5,8,Ounces,0.5
12,"365 by Whole Foods Market, Ravioli Spinach Ricotta Organic, 8 Ounce",4.69,0.5 Pounds,"{'Product Dimensions': '4.75 x 1.7 x 7.1 inches8 Ounces', 'UPC': '099482464202', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B074H6ZXH7'}",4.75,1.7,7.1,8,Ounces,0.5
12,"ZENB Plant Based Pasta, Made From 100% Yellow Peas, Gluten Free, Rotini, Elbows, and Penne Noodles Variety Pack, 12 oz Boxes (Pack of 3)","$18.99        
        ($0.53 /  Ounce)",340 Grams,"{'Package Dimensions': '8.94 x 8.23 x 4.41 inches11.99 Ounces', 'UPC': '850037028078', 'Manufacturer': 'ZenB', 'ASIN': 'B09P4F1BMF'}",8.94,8.23,4.41,11.99,Ounces,0.749375
12,Morelli Truffle Tagliolini Italian Pasta - Gourmet Pasta - Handmade in Small Batches - Imported Italian Pasta Noodles - Durum Wheat Semolina Pasta - 8.8 Ounce / 250g (2 Pack),24.99,1.3 Pounds,"{'Product Dimensions': '11.5 x 3 x 2.5 inches1.3 Pounds', 'UPC': '735424775790 735424775783', 'Manufacturer': 'Morelli', 'ASIN': 'B07FB75G59'}",11.5,3,2.5,1.3,Pounds,1.3
12,"Gluten-Free Tortellini Pasta, 4-Cheese Fresh Pasta Cooks in Just 3 Minutes by Taste Republic, Frozen, 9oz (6 pack)",57.99,Not Available,"{'Package Dimensions': '10.5 x 8.25 x 5.5 inches3.4 Pounds', 'UPC': '603028769012', 'Manufacturer': 'Taste Republic', 'ASIN': 'B0924RF75L'}",10.5,8.25,5.5,3.4,Pounds,3.4
12,Brami Superfood Pasta | Real Italian Taste | High Protein & Fiber Healthy Pasta Noodles Powered by Lupini Beans | 8 Ounce (Pack of 6) (Curly Macaroni),"$29.99        
        ($0.62 /  Ounce)",Not Available,"{'Package Dimensions': '11.81 x 8.11 x 5.31 inches3.59 Pounds', 'UPC': '853479006802', 'Manufacturer': 'Brami', 'ASIN': 'B09VMS7GN4'}",11.81,8.11,5.31,3.59,Pounds,3.59
12,"Chickpea Pasta with Greens, High Protein Organic Penne by Chickapea, Lentil, Kale and Spinach Pasta, Gluten Free, Plant Based, Non GMO, Lower Carb, Vegan Pasta, 8 oz (Pack of 6)","$27.54        
        ($0.57 /  Ounce)",Not Available,"{'Package Dimensions': '11.06 x 7.09 x 6.34 inches3.68 Pounds', 'Manufacturer': 'Earth to Kids', 'ASIN': 'B08PNTPGCZ'}",11.06,7.09,6.34,3.68,Pounds,3.68
12,"Artisola Pasta, Organic Portobello Mushroom Ravioli, 8 oz",8.29,0.5 Pounds,"{'Product Dimensions': '9 x 6.5 x 5.5 inches8 Ounces', 'UPC': '073872746130', 'Manufacturer': 'Artisola', 'ASIN': 'B078B9JPN3'}",9,6.5,5.5,8,Ounces,0.5
12,"365 By Whole Foods Market, Nest Linguine, 8 Ounce",7.91,8 Ounces,"{'Package Dimensions': '7.5 x 6.25 x 1.4 inches8 Ounces', 'Item model number': '0099482501211', 'UPC': '099482501211', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B085DD65KH'}",7.5,6.25,1.4,8,Ounces,0.5
12,"Artisola, Organic Cheese Ravioli, 8 oz",8.29,0.5 Pounds,"{'Package Dimensions': '7 x 5 x 1 inches8 Ounces', 'UPC': '073872746239', 'Manufacturer': 'Artisola', 'ASIN': 'B07RCMR86M'}",7,5,1,8,Ounces,0.5
12,"Michaels of Brooklyn Pasta Sauce, Fresh Tomato & Basil, 32 oz",7.55,2 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '4 x 4 x 7 inches2 Pounds', 'Item model number': '855019004019', 'UPC': '855019004019', 'Manufacturer': 'MICHAELS OF BROOKLYN', 'ASIN': 'B00FTAZCM2'}",4,4,7,2,Pounds,2
12,"Seggiano, Tagliatelle Organic Pasta, 13.2 oz",6.49,0.98 Pounds,"{'Product Dimensions': '2.5 x 4.5 x 12 inches15.68 Ounces', 'UPC': '812603020145', 'Manufacturer': 'Seggiano', 'ASIN': 'B074H6S8XS'}",2.5,4.5,12,15.68,Ounces,0.98
12,"Seggiano, Toscani Organic Pasta, 13.2 oz",6.49,0.9 Pounds,"{'Product Dimensions': '3.5 x 4.5 x 10.5 inches14.4 Ounces', 'UPC': '812603020206', 'Manufacturer': 'Seggiano', 'ASIN': 'B074H81MJX'}",3.5,4.5,10.5,14.4,Ounces,0.9
12,"SEVERINO Bronze Rustic Rigatoni, 12 OZ",3.49,0.75 Pounds,"{'Package Dimensions': '6.75 x 4.65 x 3.1 inches12 Ounces', 'UPC': '029737022192', 'Manufacturer': 'Severino', 'ASIN': 'B0796W96XZ'}",6.75,4.65,3.1,12,Ounces,0.75
12,"De Cecco Pasta, Spaghetti, 16 oz",2.53,1.05 Pounds,"{'Product Dimensions': '11 x 2.8 x 1.9 inches1.05 Pounds', 'Item model number': 'VSA0012', 'UPC': '024094070121', 'Manufacturer': 'De Cecco', 'ASIN': 'B0014CRZWE', 'Country of Origin': 'Italy'}",11,2.8,1.9,1.05,Pounds,1.05
12,"De Cecco Pasta, Potato Gnocchi, 1.09 Pound (Pack of 1)",8.99,17.5 Ounces,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '20 x 4 x 0.6 inches1.09 Pounds', 'UPC': '024094014019', 'Manufacturer': 'De Cecco', 'ASIN': 'B004ROH00S'}",20,4,0.6,1.09,Pounds,1.09
12,MONTEBELLO PASTA ARTISAN SPAGHETTI,11.42,Not Available,"{'Product Dimensions': '12 x 3 x 1.8 inches1.01 Pounds', 'UPC': '015532101019', 'Manufacturer': 'Garden Time Pasta', 'ASIN': 'B00SLLIYWG'}",12,3,1.8,1.01,Pounds,1.01
12,Jovial Grain-Free Cassava Fusilli | Cassava Pasta | Paleo Pasta | Grain-Free | Certified Gluten-Free | 100% Organic Pasta | USDA Certified Organic | Non-GMO | High-Fiber | 8 oz (3 pack),"$18.49        
        ($6.16 /  Count)",Not Available,"{'Package Dimensions': '8.98 x 7.36 x 5.31 inches1.74 Pounds', 'Item model number': '-092021-v5', 'UPC': '815421010213', 'Manufacturer': 'Jovial', 'ASIN': 'B08B113FG6'}",8.98,7.36,5.31,1.74,Pounds,1.74
12,"De Cecco Semolina Pasta, Linguine No.7, 5 Pound (Pack of 4)",69.61,Not Available,"{'Package Dimensions': '13.86 x 12.13 x 9.45 inches20.99 Pounds', 'Item model number': 'VSA8007', 'UPC': '024094680078 024094180073', 'Manufacturer': 'De Cecco', 'ASIN': 'B002RCCUD4'}",13.86,12.13,9.45,20.99,Pounds,20.99
12,"Montebello Organic Torchiette, 1 lb.",11.41,1 Pounds,"{'Package Dimensions': '7.99 x 5.31 x 2.83 inches1 Pounds', 'UPC': '015532101125', 'Manufacturer': 'MONTEBELLO', 'ASIN': 'B015HV5STY'}",7.99,5.31,2.83,1,Pounds,1
12,"Montebello Fusilli, 1 lb",12.99,1.04 Pounds,"{'Product Dimensions': '10 x 4.7 x 3 inches1.04 Pounds', 'Department': 'Menwomenunisex-adult', 'UPC': '015532101088', 'Manufacturer': 'Montebello Established 1388', 'ASIN': 'B002HQI0MU'}",10,4.7,3,1.04,Pounds,1.04
12,"Montebello Organic Conchiglie, 1 lb",9.57,1 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '12 x 3.25 x 1.25 inches1 Pounds', 'Item model number': '00111483', 'UPC': '015532101057', 'Manufacturer': 'MONTEBELLO', 'ASIN': 'B005SY3OJC'}",12,3.25,1.25,1,Pounds,1
12,"Nuovo RAVIOLI CLASSIC ITALIAN BEEF, 9 oz",5.39,0.56 Pounds,"{'Product Dimensions': '6 x 4 x 1.5 inches8.96 Ounces', 'Item model number': '595880', 'UPC': '008005958807', 'Manufacturer': 'Nuovo', 'ASIN': 'B079NQ75S8'}",6,4,1.5,8.96,Ounces,0.56
12,"SEGGIANO Organic Linguine Pasta, 13.2 OZ",6.49,0.83 Pounds,"{'Product Dimensions': '15.6 x 10.1 x 7.2 inches13.28 Ounces', 'UPC': '812603020589', 'Manufacturer': 'Seggiano', 'ASIN': 'B074YBXJ69'}",15.6,10.1,7.2,13.28,Ounces,0.83
